time,pid,x,y,z,intoxicated
1493735923253,BK7610,-0.0977233009708737,0.0108106796116504,0.0353844660194174,0
1493735923278,BK7610,-0.097633148404993,0.0107753120665742,0.0353683772538141,0
1493735923303,BK7610,-0.0975429958391123,0.0107399445214979,0.0353522884882108,0
1493735923328,BK7610,-0.0974528432732316,0.0107045769764216,0.0353361997226074,0
1493735923353,BK7610,-0.0973626907073509,0.0106692094313453,0.0353201109570041,0
1493735923378,BK7610,-0.0972725381414701,0.010633841886269,0.0353040221914008,0
1493735923403,BK7610,-0.0971823855755894,0.0105984743411927,0.0352879334257975,0
1493735923428,BK7610,-0.0970922330097087,0.0105631067961165,0.0352718446601941,0
1493735923453,BK7610,-0.097002080443828,0.0105277392510402,0.0352557558945908,0
1493735923478,BK7610,-0.0969119278779473,0.0104923717059639,0.0352396671289875,0
1493735923503,BK7610,-0.0968217753120665,0.0104570041608876,0.0352235783633841,0
1493735923528,BK7610,-0.0967316227461858,0.0104216366158113,0.0352074895977808,0
1493735923553,BK7610,-0.0966414701803051,0.010386269070735,0.0351914008321775,0
1493735923578,BK7610,-0.0965513176144244,0.0103509015256588,0.0351753120665742,0
1493735923603,BK7610,-0.0964611650485436,0.0103155339805825,0.0351592233009708,0
1493735923628,BK7610,-0.0963710124826629,0.0102801664355062,0.0351431345353675,0
1493735923653,BK7610,-0.0962808599167822,0.0102447988904299,0.0351270457697642,0
1493735923678,BK7610,-0.0961907073509015,0.0102094313453536,0.0351109570041608,0
1493735923703,BK7610,-0.0961005547850208,0.0101740638002773,0.0350948682385575,0
1493735923728,BK7610,-0.09601040221914,0.0101386962552011,0.0350787794729542,0
1493735923753,BK7610,-0.0959202496532593,0.0101033287101248,0.0350626907073509,0
1493735923778,BK7610,-0.0958300970873786,0.0100679611650485,0.0350466019417475,0
1493735923803,BK7610,-0.0957399445214979,0.0100325936199722,0.0350305131761442,0
1493735923828,BK7610,-0.0956497919556172,0.0099972260748959,0.0350144244105409,0
1493735923853,BK7610,-0.0955596393897364,0.0099618585298196,0.0349983356449375,0
1493735923878,BK7610,-0.0954694868238557,0.0099264909847434,0.0349822468793342,0
1493735923903,BK7610,-0.095379334257975,0.0098911234396671,0.0349661581137309,0
1493735923928,BK7610,-0.0952891816920943,0.0098557558945908,0.0349500693481275,0
1493735923953,BK7610,-0.0951990291262135,0.0098203883495145,0.0349339805825242,0
1493735923978,BK7610,-0.0951088765603328,0.0097850208044382,0.0349178918169209,0
1493735924003,BK7610,-0.0950187239944521,0.0097496532593619,0.0349018030513176,0
1493735924028,BK7610,-0.0949285714285714,0.0097142857142857,0.0348857142857142,0
1493735924053,BK7610,-0.0948384188626907,0.0096789181692094,0.0348696255201109,0
1493735924078,BK7610,-0.0947482662968099,0.0096435506241331,0.0348535367545076,0
1493735924103,BK7610,-0.0946581137309292,0.0096081830790568,0.0348374479889043,0
1493735924128,BK7610,-0.0945679611650485,0.0095728155339805,0.0348213592233009,0
1493735924153,BK7610,-0.0944778085991678,0.0095374479889043,0.0348052704576976,0
1493735924178,BK7610,-0.0943876560332871,0.009502080443828,0.0347891816920943,0
1493735924203,BK7610,-0.0942975034674063,0.0094667128987517,0.0347730929264909,0
1493735924228,BK7610,-0.0942073509015256,0.0094313453536754,0.0347570041608876,0
1493735924253,BK7610,-0.0941171983356449,0.0093959778085991,0.0347409153952843,0
1493735924278,BK7610,-0.0940270457697642,0.0093606102635228,0.0347248266296809,0
1493735924303,BK7610,-0.0939368932038835,0.0093252427184466,0.0347087378640776,0
1493735924328,BK7610,-0.0938467406380027,0.0092898751733703,0.0346926490984743,0
1493735924353,BK7610,-0.093756588072122,0.009254507628294,0.034676560332871,0
1493735924378,BK7610,-0.0936664355062413,0.0092191400832177,0.0346604715672676,0
1493735924403,BK7610,-0.0935762829403606,0.0091837725381414,0.0346443828016643,0
1493735924428,BK7610,-0.0934861303744798,0.0091484049930651,0.034628294036061,0
1493735924453,BK7610,-0.0933959778085991,0.0091130374479889,0.0346122052704577,0
1493735924478,BK7610,-0.0933058252427184,0.0090776699029126,0.0345961165048543,0
1493735924503,BK7610,-0.0932156726768377,0.0090423023578363,0.034580027739251,0
1493735924528,BK7610,-0.093125520110957,0.00900693481276,0.0345639389736477,0
1493735924553,BK7610,-0.0930353675450762,0.0089715672676837,0.0345478502080443,0
1493735924578,BK7610,-0.0929452149791955,0.0089361997226074,0.034531761442441,0
1493735924603,BK7610,-0.0928550624133148,0.0089008321775312,0.0345156726768377,0
1493735924628,BK7610,-0.0927649098474341,0.0088654646324549,0.0344995839112343,0
1493735924653,BK7610,-0.0926747572815534,0.0088300970873786,0.034483495145631,0
1493735924678,BK7610,-0.0925846047156726,0.0087947295423023,0.0344674063800277,0
1493735924703,BK7610,-0.0924944521497919,0.008759361997226,0.0344513176144244,0
1493735924728,BK7610,-0.0924042995839112,0.0087239944521497,0.034435228848821,0
1493735924753,BK7610,-0.0923141470180305,0.0086886269070735,0.0344191400832177,0
1493735924778,BK7610,-0.0922239944521498,0.0086532593619972,0.0344030513176144,0
1493735924803,BK7610,-0.092133841886269,0.0086178918169209,0.0343869625520111,0
1493735924828,BK7610,-0.0920436893203883,0.0085825242718446,0.0343708737864077,0
1493735924853,BK7610,-0.0919535367545076,0.0085471567267683,0.0343547850208044,0
1493735924878,BK7610,-0.0918633841886269,0.008511789181692,0.0343386962552011,0
1493735924903,BK7610,-0.0917732316227461,0.0084764216366158,0.0343226074895977,0
1493735924928,BK7610,-0.0916830790568654,0.0084410540915395,0.0343065187239944,0
1493735924953,BK7610,-0.0915929264909847,0.0084056865464632,0.0342904299583911,0
1493735924978,BK7610,-0.091502773925104,0.0083703190013869,0.0342743411927877,0
1493735925003,BK7610,-0.0914126213592233,0.0083349514563106,0.0342582524271844,0
1493735925028,BK7610,-0.0913224687933425,0.0082995839112343,0.0342421636615811,0
1493735925053,BK7610,-0.0912323162274618,0.0082642163661581,0.0342260748959778,0
1493735925078,BK7610,-0.0911421636615811,0.0082288488210818,0.0342099861303744,0
1493735925103,BK7610,-0.0910520110957004,0.0081934812760055,0.0341938973647711,0
1493735925128,BK7610,-0.0909618585298197,0.0081581137309292,0.0341778085991678,0
1493735925153,BK7610,-0.0908717059639389,0.0081227461858529,0.0341617198335644,0
1493735925178,BK7610,-0.0907815533980582,0.0080873786407767,0.0341456310679611,0
1493735925203,BK7610,-0.0906914008321775,0.0080520110957004,0.0341295423023578,0
1493735925228,BK7610,-0.0906012482662968,0.0080166435506241,0.0341134535367545,0
1493735925253,BK7610,-0.090511095700416,0.0079812760055478,0.0340973647711511,0
1493735925278,BK7610,-0.0904209431345353,0.0079459084604715,0.0340812760055478,0
1493735925303,BK7610,-0.0903307905686546,0.0079105409153952,0.0340651872399445,0
1493735925328,BK7610,-0.0902406380027739,0.007875173370319,0.0340490984743411,0
1493735925353,BK7610,-0.0901504854368932,0.0078398058252427,0.0340330097087378,0
1493735925378,BK7610,-0.0900603328710124,0.0078044382801664,0.0340169209431345,0
1493735925403,BK7610,-0.0899701803051317,0.0077690707350901,0.0340008321775312,0
1493735925428,BK7610,-0.089880027739251,0.0077337031900138,0.0339847434119278,0
1493735925453,BK7610,-0.0897898751733703,0.0076983356449375,0.0339686546463245,0
1493735925478,BK7610,-0.0896997226074896,0.0076629680998613,0.0339525658807212,0
1493735925503,BK7610,-0.0896095700416088,0.007627600554785,0.0339364771151178,0
1493735925528,BK7610,-0.0895194174757281,0.0075922330097087,0.0339203883495145,0
1493735925553,BK7610,-0.0894292649098474,0.0075568654646324,0.0339042995839112,0
1493735925578,BK7610,-0.0893391123439667,0.0075214979195561,0.0338882108183079,0
1493735925603,BK7610,-0.089248959778086,0.0074861303744798,0.0338721220527045,0
1493735925628,BK7610,-0.0891588072122052,0.0074507628294036,0.0338560332871012,0
1493735925653,BK7610,-0.0890686546463245,0.0074153952843273,0.0338399445214979,0
1493735925678,BK7610,-0.0889785020804438,0.007380027739251,0.0338238557558945,0
1493735925703,BK7610,-0.0888883495145631,0.0073446601941747,0.0338077669902912,0
1493735925728,BK7610,-0.0887981969486823,0.0073092926490984,0.0337916782246879,0
1493735925753,BK7610,-0.0887080443828016,0.0072739251040221,0.0337755894590846,0
1493735925778,BK7610,-0.0886178918169209,0.0072385575589459,0.0337595006934812,0
1493735925803,BK7610,-0.0885277392510402,0.0072031900138696,0.0337434119278779,0
1493735925828,BK7610,-0.0884375866851595,0.0071678224687933,0.0337273231622746,0
1493735925853,BK7610,-0.0883474341192787,0.007132454923717,0.0337112343966712,0
1493735925878,BK7610,-0.088257281553398,0.0070970873786407,0.0336951456310679,0
1493735925903,BK7610,-0.0881671289875173,0.0070617198335644,0.0336790568654646,0
1493735925928,BK7610,-0.0880769764216366,0.0070263522884882,0.0336629680998613,0
1493735925953,BK7610,-0.0879868238557559,0.0069909847434119,0.0336468793342579,0
1493735925978,BK7610,-0.0878966712898751,0.0069556171983356,0.0336307905686546,0
1493735926003,BK7610,-0.0878065187239944,0.0069202496532593,0.0336147018030513,0
1493735926028,BK7610,-0.0877163661581137,0.006884882108183,0.0335986130374479,0
1493735926053,BK7610,-0.087626213592233,0.0068495145631067,0.0335825242718446,0
1493735926078,BK7610,-0.0875360610263523,0.0068141470180305,0.0335664355062413,0
1493735926103,BK7610,-0.0874459084604715,0.0067787794729542,0.033550346740638,0
1493735926128,BK7610,-0.0873557558945908,0.0067434119278779,0.0335342579750346,0
1493735926153,BK7610,-0.0872656033287101,0.0067080443828016,0.0335181692094313,0
1493735926178,BK7610,-0.0871754507628294,0.0066726768377253,0.033502080443828,0
1493735926203,BK7610,-0.0870852981969486,0.0066373092926491,0.0334859916782246,0
1493735926228,BK7610,-0.0869951456310679,0.0066019417475728,0.0334699029126213,0
1493735926253,BK7610,-0.0869049930651872,0.0065665742024965,0.033453814147018,0
1493735926278,BK7610,-0.0868148404993065,0.0065312066574202,0.0334377253814147,0
1493735926303,BK7610,-0.0867246879334258,0.0064958391123439,0.0334216366158113,0
1493735926328,BK7610,-0.086634535367545,0.0064604715672676,0.033405547850208,0
1493735926353,BK7610,-0.0865443828016643,0.0064251040221914,0.0333894590846047,0
1493735926378,BK7610,-0.0864542302357836,0.0063897364771151,0.0333733703190013,0
1493735926403,BK7610,-0.0863640776699029,0.0063543689320388,0.033357281553398,0
1493735926428,BK7610,-0.0862739251040222,0.0063190013869625,0.0333411927877947,0
1493735926453,BK7610,-0.0861837725381414,0.0062836338418862,0.0333251040221913,0
1493735926478,BK7610,-0.0860936199722607,0.0062482662968099,0.033309015256588,0
1493735926503,BK7610,-0.08600346740638,0.0062128987517337,0.0332929264909847,0
1493735926528,BK7610,-0.0859133148404993,0.0061775312066574,0.0332768377253814,0
1493735926553,BK7610,-0.0858231622746185,0.0061421636615811,0.033260748959778,0
1493735926578,BK7610,-0.0857330097087378,0.0061067961165048,0.0332446601941747,0
1493735926603,BK7610,-0.0856428571428571,0.0060714285714285,0.0332285714285714,0
1493735926628,BK7610,-0.0855527045769764,0.0060360610263522,0.0332124826629681,0
1493735926653,BK7610,-0.0854625520110957,0.006000693481276,0.0331963938973647,0
1493735926678,BK7610,-0.0853723994452149,0.0059653259361997,0.0331803051317614,0
1493735926703,BK7610,-0.0852822468793342,0.0059299583911234,0.0331642163661581,0
1493735926728,BK7610,-0.0851920943134535,0.0058945908460471,0.0331481276005547,0
1493735926753,BK7610,-0.0851019417475728,0.0058592233009708,0.0331320388349514,0
1493735926778,BK7610,-0.0850117891816921,0.0058238557558945,0.0331159500693481,0
1493735926803,BK7610,-0.0849216366158113,0.0057884882108183,0.0330998613037447,0
1493735926828,BK7610,-0.0848314840499306,0.005753120665742,0.0330837725381414,0
1493735926853,BK7610,-0.0847413314840499,0.0057177531206657,0.0330676837725381,0
1493735926878,BK7610,-0.0846511789181692,0.0056823855755894,0.0330515950069348,0
1493735926903,BK7610,-0.0845610263522884,0.0056470180305131,0.0330355062413314,0
1493735926928,BK7610,-0.0844708737864077,0.0056116504854368,0.0330194174757281,0
1493735926953,BK7610,-0.084380721220527,0.0055762829403606,0.0330033287101248,0
1493735926978,BK7610,-0.0842905686546463,0.0055409153952843,0.0329872399445215,0
1493735927003,BK7610,-0.0842004160887656,0.005505547850208,0.0329711511789181,0
1493735927028,BK7610,-0.0841102635228848,0.0054701803051317,0.0329550624133148,0
1493735927053,BK7610,-0.0840201109570041,0.0054348127600554,0.0329389736477115,0
1493735927078,BK7610,-0.0839299583911234,0.0053994452149791,0.0329228848821081,0
1493735927103,BK7610,-0.0838398058252427,0.0053640776699029,0.0329067961165048,0
1493735927128,BK7610,-0.083749653259362,0.0053287101248266,0.0328907073509015,0
1493735927153,BK7610,-0.0836595006934812,0.0052933425797503,0.0328746185852981,0
1493735927178,BK7610,-0.0835693481276005,0.005257975034674,0.0328585298196948,0
1493735927203,BK7610,-0.0834791955617198,0.0052226074895977,0.0328424410540915,0
1493735927228,BK7610,-0.0833890429958391,0.0051872399445214,0.0328263522884882,0
1493735927253,BK7610,-0.0832988904299583,0.0051518723994452,0.0328102635228848,0
1493735927278,BK7610,-0.0832087378640776,0.0051165048543689,0.0327941747572815,0
1493735927303,BK7610,-0.0831185852981969,0.0050811373092926,0.0327780859916782,0
1493735927328,BK7610,-0.0830284327323162,0.0050457697642163,0.0327619972260748,0
1493735927353,BK7610,-0.0829382801664355,0.00501040221914,0.0327459084604715,0
1493735927378,BK7610,-0.0828481276005548,0.0049750346740638,0.0327298196948682,0
1493735927403,BK7610,-0.082757975034674,0.0049396671289875,0.0327137309292649,0
1493735927428,BK7610,-0.0826678224687933,0.0049042995839112,0.0326976421636615,0
1493735927453,BK7610,-0.0825776699029126,0.0048689320388349,0.0326815533980582,0
1493735927478,BK7610,-0.0824875173370319,0.0048335644937586,0.0326654646324549,0
1493735927503,BK7610,-0.0823973647711511,0.0047981969486823,0.0326493758668515,0
1493735927528,BK7610,-0.0823072122052704,0.0047628294036061,0.0326332871012482,0
1493735927553,BK7610,-0.0822170596393897,0.0047274618585298,0.0326171983356449,0
1493735927578,BK7610,-0.082126907073509,0.0046920943134535,0.0326011095700416,0
1493735927603,BK7610,-0.0820367545076282,0.0046567267683772,0.0325850208044382,0
1493735927628,BK7610,-0.0819466019417475,0.0046213592233009,0.0325689320388349,0
1493735927653,BK7610,-0.0818564493758668,0.0045859916782246,0.0325528432732316,0
1493735927678,BK7610,-0.0817662968099861,0.0045506241331484,0.0325367545076282,0
1493735927703,BK7610,-0.0816761442441054,0.0045152565880721,0.0325206657420249,0
1493735927728,BK7610,-0.0815859916782247,0.0044798890429958,0.0325045769764216,0
1493735927753,BK7610,-0.0814958391123439,0.0044445214979195,0.0324884882108183,0
1493735927778,BK7610,-0.0814056865464632,0.0044091539528432,0.0324723994452149,0
1493735927803,BK7610,-0.0813155339805825,0.0043737864077669,0.0324563106796116,0
1493735927828,BK7610,-0.0812253814147018,0.0043384188626907,0.0324402219140083,0
1493735927853,BK7610,-0.081135228848821,0.0043030513176144,0.0324241331484049,0
1493735927878,BK7610,-0.0810450762829403,0.0042676837725381,0.0324080443828016,0
1493735927903,BK7610,-0.0809549237170596,0.0042323162274618,0.0323919556171983,0
1493735927928,BK7610,-0.0808647711511789,0.0041969486823855,0.032375866851595,0
1493735927953,BK7610,-0.0807746185852981,0.0041615811373092,0.0323597780859916,0
1493735927978,BK7610,-0.0806844660194174,0.004126213592233,0.0323436893203883,0
1493735928003,BK7610,-0.0805943134535367,0.0040908460471567,0.032327600554785,0
1493735928028,BK7610,-0.080504160887656,0.0040554785020804,0.0323115117891816,0
1493735928053,BK7610,-0.0804140083217753,0.0040201109570041,0.0322954230235783,0
1493735928078,BK7610,-0.0803238557558946,0.0039847434119278,0.032279334257975,0
1493735928103,BK7610,-0.0802337031900138,0.0039493758668515,0.0322632454923717,0
1493735928128,BK7610,-0.0801435506241331,0.0039140083217753,0.0322471567267683,0
1493735928153,BK7610,-0.0800533980582524,0.003878640776699,0.032231067961165,0
1493735928178,BK7610,-0.0799632454923717,0.0038432732316227,0.0322149791955617,0
1493735928203,BK7610,-0.0798730929264909,0.0038079056865464,0.0321988904299583,0
1493735928228,BK7610,-0.0797829403606102,0.0037725381414701,0.032182801664355,0
1493735928253,BK7610,-0.0796927877947295,0.0037371705963938,0.0321667128987517,0
1493735928278,BK7610,-0.0796026352288488,0.0037018030513176,0.0321506241331484,0
1493735928303,BK7610,-0.079512482662968,0.0036664355062413,0.032134535367545,0
1493735928328,BK7610,-0.0794223300970873,0.003631067961165,0.0321184466019417,0
1493735928353,BK7610,-0.0793321775312066,0.0035957004160887,0.0321023578363384,0
1493735928378,BK7610,-0.0792420249653259,0.0035603328710124,0.032086269070735,0
1493735928403,BK7610,-0.0791518723994452,0.0035249653259362,0.0320701803051317,0
1493735928428,BK7610,-0.0790617198335645,0.0034895977808599,0.0320540915395284,0
1493735928453,BK7610,-0.0789715672676837,0.0034542302357836,0.0320380027739251,0
1493735928478,BK7610,-0.078881414701803,0.0034188626907073,0.0320219140083217,0
1493735928503,BK7610,-0.0787912621359223,0.003383495145631,0.0320058252427184,0
1493735928528,BK7610,-0.0787011095700416,0.0033481276005547,0.0319897364771151,0
1493735928553,BK7610,-0.0786109570041608,0.0033127600554785,0.0319736477115117,0
1493735928578,BK7610,-0.0785208044382801,0.0032773925104022,0.0319575589459084,0
1493735928603,BK7610,-0.0784306518723994,0.0032420249653259,0.0319414701803051,0
1493735928628,BK7610,-0.0783404993065187,0.0032066574202496,0.0319253814147018,0
1493735928653,BK7610,-0.078250346740638,0.0031712898751733,0.0319092926490984,0
1493735928678,BK7610,-0.0781601941747572,0.003135922330097,0.0318932038834951,0
1493735928703,BK7610,-0.0780700416088765,0.0031005547850208,0.0318771151178918,0
1493735928728,BK7610,-0.0779798890429958,0.0030651872399445,0.0318610263522884,0
1493735928753,BK7610,-0.0778897364771151,0.0030298196948682,0.0318449375866851,0
1493735928778,BK7610,-0.0777995839112344,0.0029944521497919,0.0318288488210818,0
1493735928803,BK7610,-0.0777094313453536,0.0029590846047156,0.0318127600554785,0
1493735928828,BK7610,-0.0776192787794729,0.0029237170596393,0.0317966712898751,0
1493735928853,BK7610,-0.0775291262135922,0.0028883495145631,0.0317805825242718,0
1493735928878,BK7610,-0.0774389736477115,0.0028529819694868,0.0317644937586685,0
1493735928903,BK7610,-0.0773488210818307,0.0028176144244105,0.0317484049930651,0
1493735928928,BK7610,-0.07725866851595,0.0027822468793342,0.0317323162274618,0
1493735928953,BK7610,-0.0771685159500693,0.0027468793342579,0.0317162274618585,0
1493735928978,BK7610,-0.0770783633841886,0.0027115117891816,0.0317001386962552,0
1493735929003,BK7610,-0.0769882108183079,0.0026761442441054,0.0316840499306518,0
1493735929028,BK7610,-0.0768980582524271,0.0026407766990291,0.0316679611650485,0
1493735929053,BK7610,-0.0768079056865464,0.0026054091539528,0.0316518723994452,0
1493735929078,BK7610,-0.0767177531206657,0.0025700416088765,0.0316357836338418,0
1493735929103,BK7610,-0.076627600554785,0.0025346740638002,0.0316196948682385,0
1493735929128,BK7610,-0.0765374479889043,0.0024993065187239,0.0316036061026352,0
1493735929153,BK7610,-0.0764472954230235,0.0024639389736477,0.0315875173370319,0
1493735929178,BK7610,-0.0763571428571428,0.0024285714285714,0.0315714285714285,0
1493735929203,BK7610,-0.0762669902912621,0.0023932038834951,0.0315553398058252,0
1493735929228,BK7610,-0.0761768377253814,0.0023578363384188,0.0315392510402219,0
1493735929253,BK7610,-0.0760866851595006,0.0023224687933425,0.0315231622746185,0
1493735929278,BK7610,-0.0759965325936199,0.0022871012482662,0.0315070735090152,0
1493735929303,BK7610,-0.0759063800277392,0.00225173370319,0.0314909847434119,0
1493735929328,BK7610,-0.0758162274618585,0.0022163661581137,0.0314748959778086,0
1493735929353,BK7610,-0.0757260748959778,0.0021809986130374,0.0314588072122052,0
1493735929378,BK7610,-0.075635922330097,0.0021456310679611,0.0314427184466019,0
1493735929403,BK7610,-0.0755457697642163,0.0021102635228848,0.0314266296809986,0
1493735929428,BK7610,-0.0754556171983356,0.0020748959778086,0.0314105409153952,0
1493735929453,BK7610,-0.0753654646324549,0.0020395284327323,0.0313944521497919,0
1493735929478,BK7610,-0.0752753120665742,0.002004160887656,0.0313783633841886,0
1493735929503,BK7610,-0.0751851595006934,0.0019687933425797,0.0313622746185853,0
1493735929528,BK7610,-0.0750950069348127,0.0019334257975034,0.0313461858529819,0
1493735929553,BK7610,-0.075004854368932,0.0018980582524271,0.0313300970873786,0
1493735929578,BK7610,-0.0749147018030513,0.0018626907073509,0.0313140083217753,0
1493735929603,BK7610,-0.0748245492371706,0.0018273231622746,0.0312979195561719,0
1493735929628,BK7610,-0.0747343966712898,0.0017919556171983,0.0312818307905686,0
1493735929653,BK7610,-0.0746442441054091,0.001756588072122,0.0312657420249653,0
1493735929678,BK7610,-0.0745540915395284,0.0017212205270457,0.0312496532593619,0
1493735929703,BK7610,-0.0744639389736477,0.0016858529819694,0.0312335644937586,0
1493735929728,BK7610,-0.0743737864077669,0.0016504854368932,0.0312174757281553,0
1493735929753,BK7610,-0.0742836338418862,0.0016151178918169,0.031201386962552,0
1493735929778,BK7610,-0.0741934812760055,0.0015797503467406,0.0311852981969486,0
1493735929803,BK7610,-0.0741033287101248,0.0015443828016643,0.0311692094313453,0
1493735929828,BK7610,-0.0740131761442441,0.001509015256588,0.031153120665742,0
1493735929853,BK7610,-0.0739230235783633,0.0014736477115117,0.0311370319001386,0
1493735929878,BK7610,-0.0738328710124826,0.0014382801664355,0.0311209431345353,0
1493735929903,BK7610,-0.0737427184466019,0.0014029126213592,0.031104854368932,0
1493735929928,BK7610,-0.0736525658807212,0.0013675450762829,0.0310887656033287,0
1493735929953,BK7610,-0.0735624133148405,0.0013321775312066,0.0310726768377253,0
1493735929978,BK7610,-0.0734722607489597,0.0012968099861303,0.031056588072122,0
1493735930003,BK7610,-0.073382108183079,0.001261442441054,0.0310404993065187,0
1493735930028,BK7610,-0.0732919556171983,0.0012260748959778,0.0310244105409153,0
1493735930053,BK7610,-0.0732018030513176,0.0011907073509015,0.031008321775312,0
1493735930078,BK7610,-0.0731116504854368,0.0011553398058252,0.0309922330097087,0
1493735930103,BK7610,-0.0730214979195561,0.0011199722607489,0.0309761442441054,0
1493735930128,BK7610,-0.0729313453536754,0.0010846047156726,0.030960055478502,0
1493735930153,BK7610,-0.0728411927877947,0.0010492371705963,0.0309439667128987,0
1493735930178,BK7610,-0.072751040221914,0.0010138696255201,0.0309278779472954,0
1493735930203,BK7610,-0.0726608876560332,0.0009785020804438,0.030911789181692,0
1493735930228,BK7610,-0.0725707350901525,0.0009431345353675,0.0308957004160887,0
1493735930253,BK7610,-0.0724805825242718,0.0009077669902912,0.0308796116504854,0
1493735930278,BK7610,-0.0723904299583911,0.0008723994452149,0.0308635228848821,0
1493735930303,BK7610,-0.0723002773925104,0.0008370319001386,0.0308474341192787,0
1493735930328,BK7610,-0.0722101248266296,0.0008016643550624,0.0308313453536754,0
1493735930353,BK7610,-0.0721199722607489,0.0007662968099861,0.0308152565880721,0
1493735930378,BK7610,-0.0720298196948682,0.0007309292649098,0.0307991678224687,0
1493735930403,BK7610,-0.0719396671289875,0.0006955617198335,0.0307830790568654,0
1493735930428,BK7610,-0.0718495145631067,0.0006601941747572,0.0307669902912621,0
1493735930453,BK7610,-0.071759361997226,0.000624826629681,0.0307509015256588,0
1493735930478,BK7610,-0.0716692094313453,0.0005894590846047,0.0307348127600554,0
1493735930503,BK7610,-0.0715790568654646,0.0005540915395284,0.0307187239944521,0
1493735930528,BK7610,-0.0714889042995839,0.0005187239944521,0.0307026352288488,0
1493735930553,BK7610,-0.0713987517337031,0.0004833564493758,0.0306865464632454,0
1493735930578,BK7610,-0.0713085991678224,0.0004479889042995,0.0306704576976421,0
1493735930603,BK7610,-0.0712184466019417,0.0004126213592233,0.0306543689320388,0
1493735930628,BK7610,-0.071128294036061,0.000377253814147,0.0306382801664355,0
1493735930653,BK7610,-0.0710381414701803,0.0003418862690707,0.0306221914008321,0
1493735930678,BK7610,-0.0709479889042995,0.0003065187239944,0.0306061026352288,0
1493735930703,BK7610,-0.0708578363384188,0.0002711511789181,0.0305900138696255,0
1493735930728,BK7610,-0.0707676837725381,0.0002357836338418,0.0305739251040221,0
1493735930753,BK7610,-0.0706775312066574,0.0002004160887656,0.0305578363384188,0
1493735930778,BK7610,-0.0705873786407767,0.0001650485436893,0.0305417475728155,0
1493735930803,BK7610,-0.0704972260748959,0.000129680998613,0.0305256588072122,0
1493735930828,BK7610,-0.0704070735090152,9.43134535367554e-05,0.0305095700416088,0
1493735930853,BK7610,-0.0703169209431345,5.894590846047473e-05,0.0304934812760055,0
1493735930878,BK7610,-0.0702267683772538,2.3578363384190587e-05,0.0304773925104022,0
1493735930903,BK7610,-0.0701366158113731,-1.178918169209356e-05,0.0304613037447988,0
1493735930928,BK7610,-0.0700464632454923,-4.715672676837424e-05,0.0304452149791955,0
1493735930953,BK7610,-0.0699563106796116,-8.252427184465838e-05,0.0304291262135922,0
1493735930978,BK7610,-0.0698661581137309,-0.0001178918169209,0.0304130374479889,0
1493735931003,BK7610,-0.0697760055478502,-0.0001532593619972,0.0303969486823855,0
1493735931028,BK7610,-0.0696858529819694,-0.0001886269070735,0.0303808599167822,0
1493735931053,BK7610,-0.0695957004160887,-0.0002239944521497,0.0303647711511789,0
1493735931078,BK7610,-0.069505547850208,-0.000259361997226,0.0303486823855755,0
1493735931103,BK7610,-0.0694153952843273,-0.0002947295423023,0.0303325936199722,0
1493735931128,BK7610,-0.0693252427184466,-0.0003300970873786,0.0303165048543689,0
1493735931153,BK7610,-0.0692350901525658,-0.0003654646324549,0.0303004160887656,0
1493735931178,BK7610,-0.0691449375866851,-0.0004008321775312,0.0302843273231622,0
1493735931203,BK7610,-0.0690547850208044,-0.0004361997226074,0.0302682385575589,0
1493735931228,BK7610,-0.0689646324549237,-0.0004715672676837,0.0302521497919556,0
1493735931253,BK7610,-0.068874479889043,-0.00050693481276,0.0302360610263522,0
1493735931278,BK7610,-0.0687843273231622,-0.0005423023578363,0.0302199722607489,0
1493735931303,BK7610,-0.0686941747572815,-0.0005776699029126,0.0302038834951456,0
1493735931328,BK7610,-0.0686040221914008,-0.0006130374479889,0.0301877947295423,0
1493735931353,BK7610,-0.0685138696255201,-0.0006484049930651,0.0301717059639389,0
1493735931378,BK7610,-0.0684237170596394,-0.0006837725381414,0.0301556171983356,0
1493735931403,BK7610,-0.0683335644937586,-0.0007191400832177,0.0301395284327323,0
1493735931428,BK7610,-0.0682434119278779,-0.000754507628294,0.0301234396671289,0
1493735931453,BK7610,-0.0681532593619972,-0.0007898751733703,0.0301073509015256,0
1493735931478,BK7610,-0.0680631067961165,-0.0008252427184466,0.0300912621359223,0
1493735931503,BK7610,-0.0679729542302357,-0.0008606102635228,0.030075173370319,0
1493735931528,BK7610,-0.067882801664355,-0.0008959778085991,0.0300590846047156,0
1493735931553,BK7610,-0.0677926490984743,-0.0009313453536754,0.0300429958391123,0
1493735931578,BK7610,-0.0677024965325936,-0.0009667128987517,0.030026907073509,0
1493735931603,BK7610,-0.0676123439667129,-0.001002080443828,0.0300108183079056,0
1493735931628,BK7610,-0.0675221914008321,-0.0010374479889042,0.0299947295423023,0
1493735931653,BK7610,-0.0674320388349514,-0.0010728155339805,0.029978640776699,0
1493735931678,BK7610,-0.0673418862690707,-0.0011081830790568,0.0299625520110956,0
1493735931703,BK7610,-0.06725173370319,-0.0011435506241331,0.0299464632454923,0
1493735931728,BK7610,-0.0671615811373093,-0.0011789181692094,0.029930374479889,0
1493735931753,BK7610,-0.0670714285714285,-0.0012142857142857,0.0299142857142857,0
1493735931778,BK7610,-0.0669812760055478,-0.0012496532593619,0.0298981969486823,0
